number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0000158,Closed,False,0,0,2,True,Caller 229,Opened by  301,29/2/2016 10:17,Created by 129,29/2/2016 10:37,Updated by 908,7/3/2016 16:00,Phone,Location 56,Category 53,Subcategory 127,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 208,2/3/2016 15:06,7/3/2016 16:00
INC0000159,Closed,False,1,0,6,True,Caller 3923,Opened by  180,29/2/2016 10:17,Created by 81,29/2/2016 10:22,Updated by 908,7/3/2016 11:00,Phone,Location 143,Category 24,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 215,2/3/2016 10:09,7/3/2016 11:00
INC0000160,Closed,False,0,0,1,True,Caller 4758,Opened by  40,29/2/2016 10:18,?,?,Updated by 908,5/3/2016 11:00,Phone,Location 143,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 175,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 21,?,5/3/2016 11:00
INC0000161,Closed,False,2,0,11,False,Caller 3007,Opened by  180,29/2/2016 10:18,Created by 81,29/2/2016 10:30,Updated by 908,24/3/2016 18:40,Phone,Location 55,Category 37,Subcategory 135,Symptom 529,?,3 - Low,3 - Low,4 - Low,Group 29,Resolver 31,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,8/3/2016 09:22,24/3/2016 18:40
INC0000164,Closed,False,2,0,6,True,Caller 3237,Opened by  131,29/2/2016 10:18,Created by 13,29/2/2016 08:49,Updated by 908,8/3/2016 15:00,Phone,Location 224,Category 53,Subcategory 114,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,Problem ID  2,?,?,?,code 11,Resolved by 175,3/3/2016 14:34,8/3/2016 15:00
INC0000166,Closed,False,0,0,3,True,Caller 4098,Opened by  501,29/2/2016 10:24,Created by 216,29/2/2016 10:28,Updated by 908,5/3/2016 17:00,Phone,Location 108,Category 9,Subcategory 164,Symptom 117,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 153,29/2/2016 16:24,5/3/2016 17:00
INC0000167,Closed,False,0,0,3,True,Caller 649,Opened by  24,29/2/2016 10:27,?,?,Updated by 908,5/3/2016 12:00,Phone,Location 108,Category 20,Subcategory 125,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,29/2/2016 11:02,5/3/2016 12:00
INC0000168,Closed,False,0,0,2,True,Caller 4568,Opened by  131,29/2/2016 10:27,Created by 62,29/2/2016 10:39,Updated by 908,6/3/2016 10:00,Phone,Location 161,Category 9,Subcategory 164,Symptom 7,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 81,1/3/2016 09:05,6/3/2016 10:00
INC0000169,Closed,False,0,0,2,True,Caller 1805,Opened by  62,29/2/2016 10:30,Created by 33,29/2/2016 10:34,Updated by 908,7/3/2016 16:00,Phone,Location 108,Category 53,Subcategory 127,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,True,False,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 15:06,7/3/2016 16:00
INC0000171,Closed,False,4,0,16,False,Caller 3007,Opened by  180,29/2/2016 10:33,?,?,Updated by 908,24/3/2016 18:59,Phone,Location 55,Category 24,Subcategory 164,Symptom 473,?,1 - High,2 - Medium,2 - High,Group 70,Resolver 149,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 133,18/3/2016 13:44,24/3/2016 18:59
INC0000172,Closed,False,1,0,9,True,Caller 3117,Opened by  180,29/2/2016 10:36,Created by 81,29/2/2016 10:38,Updated by 908,5/3/2016 19:00,Phone,Location 224,Category 23,Subcategory 75,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 188,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 171,29/2/2016 18:24,5/3/2016 19:00
INC0000173,Closed,False,1,0,21,False,Caller 64,Opened by  4,29/2/2016 10:36,Created by 2,29/2/2016 10:39,Updated by 908,16/4/2016 15:07,Phone,Location 131,Category 55,Subcategory 120,Symptom 580,?,3 - Low,2 - Medium,4 - Low,Group 65,Resolver 4,True,True,Do Not Notify,?,?,?,?,code 1,Resolved by 3,11/4/2016 14:49,16/4/2016 15:07
INC0000174,Closed,False,1,0,9,True,Caller 4414,Opened by  131,29/2/2016 10:39,Created by 62,29/2/2016 10:52,Updated by 804,2/3/2016 13:02,Phone,Location 51,Category 32,Subcategory 9,Symptom 580,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 184,2/3/2016 13:01,2/3/2016 13:02
INC0000176,Closed,False,0,0,2,True,Caller 786,Opened by  501,29/2/2016 10:40,Created by 216,29/2/2016 10:44,Updated by 908,7/3/2016 16:00,Phone,Location 93,Category 53,Subcategory 127,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 208,2/3/2016 15:07,7/3/2016 16:00
INC0000178,Closed,False,0,0,3,True,Caller 1245,Opened by  180,29/2/2016 10:45,?,?,Updated by 908,5/3/2016 12:00,Phone,Location 54,Category 20,Subcategory 103,Symptom 605,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,29/2/2016 11:55,5/3/2016 12:00
INC0000179,Closed,False,0,0,2,True,Caller 364,Opened by  40,29/2/2016 10:46,Created by 20,29/2/2016 10:57,Updated by 908,7/3/2016 10:00,Phone,Location 143,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 236,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 215,2/3/2016 09:20,7/3/2016 10:00
INC0000192,Closed,False,0,0,2,True,Caller 1590,Opened by  131,29/2/2016 10:58,?,?,Updated by 908,5/3/2016 12:00,Phone,Location 143,Category 45,Subcategory 200,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,29/2/2016 11:02,5/3/2016 12:00
INC0000193,Closed,False,1,0,5,True,Caller 1452,Opened by  62,29/2/2016 10:59,Created by 33,29/2/2016 11:27,Updated by 908,6/3/2016 17:00,Phone,Location 204,Category 37,Subcategory 135,Symptom 118,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 76,1/3/2016 16:03,6/3/2016 17:00
INC0000194,Closed,False,0,0,2,True,Caller 4323,Opened by  180,29/2/2016 10:59,?,?,Updated by 908,5/3/2016 12:00,Phone,Location 93,Category 42,Subcategory 224,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 85,29/2/2016 11:11,5/3/2016 12:00
INC0000195,Closed,False,0,0,3,True,Caller 952,Opened by  40,29/2/2016 11:00,Created by 20,29/2/2016 11:04,Updated by 908,7/3/2016 16:00,Phone,Location 136,Category 53,Subcategory 127,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,True,False,Do Not Notify,Problem ID  2,?,?,?,code 10,Resolved by 208,2/3/2016 15:15,7/3/2016 16:00
INC0000197,Closed,False,7,0,34,False,Caller 203,Opened by  131,29/2/2016 11:02,Created by 62,29/2/2016 11:17,Updated by 908,5/4/2016 11:59,Phone,Location 108,Category 45,Subcategory 200,Symptom 609,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,True,True,Do Not Notify,?,?,?,?,code 9,Resolved by 153,31/3/2016 11:13,5/4/2016 11:59
INC0000199,Closed,False,0,0,1,True,Caller 4145,Opened by  301,29/2/2016 11:06,?,?,Updated by 908,5/3/2016 12:00,Phone,Location 204,Category 42,Subcategory 106,Symptom 242,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 149,True,False,Do Not Notify,?,?,?,?,code 11,Resolved by 133,?,5/3/2016 12:00
INC0000204,Closed,False,0,0,3,True,Caller 1878,Opened by  501,29/2/2016 11:13,Created by 216,29/2/2016 11:42,Updated by 908,5/3/2016 17:00,Phone,Location 93,Category 53,Subcategory 168,Symptom 470,?,3 - Low,3 - Low,4 - Low,Group 23,?,True,False,Do Not Notify,?,?,?,?,code 17,Resolved by 62,29/2/2016 16:43,5/3/2016 17:00
INC0000207,Closed,False,0,0,4,True,Caller 3772,Opened by  131,29/2/2016 11:19,?,?,Updated by 908,5/3/2016 21:00,Phone,Location 204,Category 9,Subcategory 164,Symptom 232,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 26,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 24,29/2/2016 20:15,5/3/2016 21:00
INC0000211,Closed,False,0,0,6,True,Caller 803,Opened by  180,29/2/2016 11:23,?,?,Updated by 908,8/3/2016 07:00,Phone,Location 93,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 94,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 85,3/3/2016 06:46,8/3/2016 07:00
INC0000213,Closed,False,0,0,3,True,Caller 3459,Opened by  40,29/2/2016 11:25,?,?,Updated by 908,5/3/2016 13:00,Phone,Location 2,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 21,29/2/2016 12:53,5/3/2016 13:00
INC0000217,Closed,False,2,0,8,False,Caller 220,Opened by  301,29/2/2016 11:48,Created by 129,29/2/2016 12:10,Updated by 908,24/3/2016 18:40,Phone,Location 55,Category 37,Subcategory 123,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,8/3/2016 09:27,24/3/2016 18:40
INC0000218,Closed,False,1,0,7,True,Caller 1969,Opened by  180,29/2/2016 11:53,Created by 81,29/2/2016 11:56,Updated by 908,5/3/2016 14:00,Phone,Location 93,Category 9,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 85,29/2/2016 13:36,5/3/2016 14:00
INC0000220,Closed,False,1,0,8,False,Caller 3342,Opened by  40,29/2/2016 11:56,Created by 20,29/2/2016 11:59,Updated by 241,17/3/2016 16:27,Phone,Location 40,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 62,9/3/2016 17:24,17/3/2016 16:27
INC0000221,Closed,False,1,0,4,True,Caller 2303,Opened by  131,29/2/2016 11:58,?,?,Updated by 908,7/3/2016 15:00,Phone,Location 143,Category 61,Subcategory 16,Symptom 486,?,2 - Medium,2 - Medium,3 - Moderate,Group 74,Resolver 145,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 130,2/3/2016 14:06,7/3/2016 15:00
INC0000223,Closed,False,1,0,10,True,Caller 3342,Opened by  40,29/2/2016 12:01,Created by 20,29/2/2016 12:07,Updated by 908,8/3/2016 09:00,Phone,Location 40,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 5,Resolver 176,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 159,3/3/2016 08:57,8/3/2016 09:00
INC0000228,Closed,False,0,0,3,True,Caller 197,Opened by  301,29/2/2016 12:11,Created by 129,29/2/2016 12:42,Updated by 908,5/3/2016 17:00,Phone,Location 70,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,True,True,Do Not Notify,?,?,?,?,code 11,Resolved by 153,29/2/2016 16:08,5/3/2016 17:00
INC0000230,Closed,False,1,0,10,False,Caller 917,Opened by  55,29/2/2016 12:14,Created by 30,29/2/2016 12:33,Updated by 908,24/3/2016 18:40,Phone,Location 161,Category 55,Subcategory 270,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 159,True,False,Do Not Notify,?,?,?,?,code 10,Resolved by 143,7/3/2016 15:12,24/3/2016 18:40
INC0000232,Closed,False,1,0,13,False,Caller 3032,Opened by  501,29/2/2016 12:20,?,?,Updated by 908,24/3/2016 18:50,Phone,Location 143,Category 45,Subcategory 200,Symptom 470,?,3 - Low,3 - Low,4 - Low,Group 70,Resolver 150,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 134,12/3/2016 21:23,24/3/2016 18:50
INC0000236,Closed,False,0,0,3,True,Caller 3640,Opened by  131,29/2/2016 12:26,?,?,Updated by 908,5/3/2016 14:00,Phone,Location 108,Category 45,Subcategory 223,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,29/2/2016 13:16,5/3/2016 14:00
INC0000237,Closed,False,0,0,3,True,Caller 2047,Opened by  62,29/2/2016 12:27,?,?,Updated by 908,6/3/2016 15:00,Phone,Location 108,Category 45,Subcategory 200,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,True,False,Do Not Notify,?,?,?,?,code 10,Resolved by 32,1/3/2016 14:04,6/3/2016 15:00
INC0000246,Closed,False,1,0,9,False,Caller 5620,Opened by  24,29/2/2016 12:41,Created by 13,29/2/2016 12:43,Updated by 908,9/3/2016 12:00,Phone,Location 108,Category 20,Subcategory 103,Symptom 592,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 34,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 33,4/3/2016 11:56,9/3/2016 12:00
INC0000250,Closed,False,4,0,17,False,Caller 1679,Opened by  301,29/2/2016 12:43,?,?,Updated by 908,24/3/2016 18:50,Phone,Location 161,Category 32,Subcategory 9,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 150,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 134,12/3/2016 21:30,24/3/2016 18:50
INC0000253,Closed,False,1,0,6,True,Caller 1001,Opened by  55,29/2/2016 12:43,Created by 30,29/2/2016 13:04,Updated by 908,7/3/2016 10:00,Phone,Location 143,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,2/3/2016 09:08,7/3/2016 10:00
INC0000257,Closed,False,0,0,3,True,Caller 5072,Opened by  501,29/2/2016 12:48,Created by 216,29/2/2016 13:42,Updated by 908,5/3/2016 23:00,Phone,Location 115,Category 37,Subcategory 144,Symptom 580,?,2 - Medium,2 - Medium,3 - Moderate,Group 12,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 24,29/2/2016 22:28,5/3/2016 23:00
INC0000259,Closed,False,1,0,9,True,Caller 5182,Opened by  62,29/2/2016 12:50,Created by 33,29/2/2016 13:15,Updated by 908,7/3/2016 11:00,Phone,Location 108,Category 9,Subcategory 164,Symptom 580,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,True,False,Do Not Notify,?,?,?,?,code 11,Resolved by 153,2/3/2016 10:39,7/3/2016 11:00
INC0000260,Closed,False,0,0,3,True,Caller 2690,Opened by  257,29/2/2016 12:52,?,?,Updated by 908,8/3/2016 16:00,Phone,Location 51,Category 17,Subcategory 90,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 69,?,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 56,3/3/2016 15:09,8/3/2016 16:00
INC0000261,Closed,False,0,0,7,True,Caller 1393,Opened by  128,29/2/2016 12:54,Created by 67,29/2/2016 12:58,Updated by 300,29/2/2016 17:47,Phone,Location 197,Category 42,Subcategory 31,Symptom 273,?,1 - High,1 - High,1 - Critical,Group 3,Resolver 71,True,True,Do Not Notify,Problem ID  4,?,?,?,code 1,Resolved by 64,29/2/2016 17:47,29/2/2016 17:47
INC0000262,Closed,False,1,0,7,True,Caller 4180,Opened by  40,29/2/2016 12:59,Created by 20,29/2/2016 13:13,Updated by 908,7/3/2016 10:00,Phone,Location 143,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,2/3/2016 09:21,7/3/2016 10:00
INC0000265,Closed,False,4,0,9,True,Caller 2441,Opened by  55,29/2/2016 13:14,?,?,Updated by 908,7/3/2016 16:00,Phone,Location 136,Category 20,Subcategory 103,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 69,?,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 83,2/3/2016 15:29,7/3/2016 16:00
INC0000266,Closed,False,1,0,11,False,Caller 1009,Opened by  40,29/2/2016 13:18,Created by 20,29/2/2016 13:20,Updated by 908,9/3/2016 17:00,Phone,Location 143,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,4/3/2016 16:24,9/3/2016 17:00
INC0000268,Closed,False,1,0,17,False,Caller 2729,Opened by  301,29/2/2016 13:24,Created by 129,29/2/2016 13:29,Updated by 908,24/3/2016 18:40,Phone,Location 59,Category 9,Subcategory 164,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 153,9/3/2016 08:46,24/3/2016 18:40
INC0000269,Closed,False,0,0,1,True,Caller 5374,Opened by  301,29/2/2016 13:30,?,?,Updated by 908,5/3/2016 14:00,Phone,Location 108,Category 26,Subcategory 175,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 133,?,5/3/2016 14:00
INC0000272,Closed,False,4,0,12,False,Caller 4167,Opened by  221,29/2/2016 13:36,Created by 98,29/2/2016 13:46,Updated by 908,24/3/2016 18:40,Phone,Location 143,Category 42,Subcategory 31,Symptom 4,?,3 - Low,2 - Medium,4 - Low,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,8/3/2016 15:35,24/3/2016 18:40
INC0000273,Closed,False,1,0,5,False,Caller 4756,Opened by  40,29/2/2016 13:36,Created by 20,29/2/2016 13:49,Updated by 908,9/3/2016 15:00,Phone,Location 93,Category 53,Subcategory 168,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,4/3/2016 14:38,9/3/2016 15:00
INC0000278,Closed,False,0,0,5,True,Caller 4414,Opened by  433,29/2/2016 13:48,Created by 190,29/2/2016 14:03,Updated by 908,5/3/2016 15:00,Phone,Location 51,Category 45,Subcategory 29,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 134,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 120,29/2/2016 14:46,5/3/2016 15:00
INC0000279,Closed,False,0,0,3,True,Caller 5620,Opened by  55,29/2/2016 13:50,?,?,Updated by 908,7/3/2016 02:00,Phone,Location 108,Category 20,Subcategory 103,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 2,Resolved by 174,2/3/2016 01:03,7/3/2016 02:00
INC0000280,Closed,False,5,0,12,False,Caller 5374,Opened by  301,29/2/2016 13:50,?,?,Updated by 908,24/3/2016 18:40,Phone,Location 108,Category 20,Subcategory 125,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 24,7/3/2016 19:57,24/3/2016 18:40
INC0000282,Closed,False,0,0,3,True,Caller 1403,Opened by  40,29/2/2016 13:52,?,?,Updated by 908,8/3/2016 13:00,Phone,Location 143,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,3/3/2016 12:34,8/3/2016 13:00
INC0000283,Closed,False,1,0,10,True,Caller 99,Opened by  386,29/2/2016 13:54,Created by 167,29/2/2016 14:11,Updated by 908,6/3/2016 10:00,Phone,Location 51,Category 42,Subcategory 31,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 183,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,1/3/2016 09:26,6/3/2016 10:00
INC0000284,Closed,False,0,0,5,True,Caller 676,Opened by  62,29/2/2016 13:55,Created by 33,29/2/2016 14:28,Updated by 908,7/3/2016 12:00,Phone,Location 143,Category 53,Subcategory 13,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,2/3/2016 11:57,7/3/2016 12:00
INC0000285,Closed,False,0,0,5,True,Caller 4858,Opened by  55,29/2/2016 13:56,?,?,Updated by 908,7/3/2016 01:00,Phone,Location 136,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 174,2/3/2016 00:55,7/3/2016 01:00
INC0000286,Closed,False,1,0,6,True,Caller 3221,Opened by  40,29/2/2016 13:56,Created by 20,29/2/2016 14:04,Updated by 908,8/3/2016 17:00,Phone,Location 143,Category 53,Subcategory 168,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,3/3/2016 16:07,8/3/2016 17:00
INC0000290,Closed,False,0,0,1,True,Caller 760,Opened by  301,29/2/2016 13:59,?,?,Updated by 908,5/3/2016 15:00,Phone,Location 204,Category 45,Subcategory 223,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,True,False,Do Not Notify,?,?,?,?,code 10,Resolved by 133,?,5/3/2016 15:00
INC0000292,Closed,False,3,0,10,True,Caller 1163,Opened by  501,29/2/2016 14:04,Created by 216,29/2/2016 14:18,Updated by 908,7/3/2016 10:00,Phone,Location 143,Category 20,Subcategory 125,Symptom 486,?,3 - Low,3 - Low,4 - Low,Group 28,Resolver 236,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 215,2/3/2016 09:57,7/3/2016 10:00
INC0000294,Closed,False,1,1,26,False,Caller 781,Opened by  240,29/2/2016 14:06,Created by 108,29/2/2016 14:14,Updated by 908,24/3/2016 18:50,Phone,Location 204,Category 20,Subcategory 125,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,14/3/2016 08:25,24/3/2016 18:50
INC0000295,Closed,False,0,0,4,False,Caller 378,Opened by  221,29/2/2016 14:09,Created by 98,29/2/2016 14:15,Updated by 908,9/3/2016 10:00,Phone,Location 93,Category 13,Subcategory 302,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,True,False,Do Not Notify,?,?,?,?,code 4,Resolved by 62,4/3/2016 09:33,9/3/2016 10:00
INC0000297,Closed,False,0,0,5,False,Caller 378,Opened by  221,29/2/2016 14:15,Created by 98,29/2/2016 14:17,Updated by 908,9/3/2016 10:00,Phone,Location 93,Category 13,Subcategory 302,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,True,False,Do Not Notify,?,?,?,?,code 4,Resolved by 62,4/3/2016 09:34,9/3/2016 10:00
INC0000298,Closed,False,0,0,93,False,Caller 5051,Opened by  433,29/2/2016 14:16,?,?,Updated by 908,30/11/2016 08:10,Phone,Location 204,Category 53,Subcategory 113,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 18,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 16,25/11/2016 08:07,30/11/2016 08:10
INC0000301,Closed,False,1,0,6,True,Caller 378,Opened by  221,29/2/2016 14:22,Created by 98,29/2/2016 14:24,Updated by 908,6/3/2016 12:00,Phone,Location 93,Category 45,Subcategory 29,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 195,1/3/2016 11:35,6/3/2016 12:00
INC0000302,Closed,False,2,0,14,False,Caller 4598,Opened by  55,29/2/2016 14:23,Created by 30,29/2/2016 14:36,Updated by 908,27/3/2016 12:59,Phone,Location 93,Category 35,Subcategory 28,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 30,22/3/2016 12:57,27/3/2016 12:59
INC0000303,Closed,False,0,0,10,False,Caller 3479,Opened by  325,29/2/2016 14:23,Created by 140,29/2/2016 14:51,Updated by 908,24/3/2016 18:50,Phone,Location 143,Category 53,Subcategory 109,Symptom 208,?,3 - Low,3 - Low,4 - Low,Group 33,Resolver 159,True,False,Do Not Notify,?,CHG0000127,?,?,code 7,Resolved by 143,10/3/2016 17:47,24/3/2016 18:50
